Year,Country code,count,Method,Moment,Value,Country
1999,SE,10533.0,Method 4,25%,0.6546762589928058,Sweden
2000,SE,11034.0,Method 4,25%,0.6493605479885968,Sweden
2001,SE,11450.0,Method 4,25%,0.6698131843338206,Sweden
2002,SE,11959.0,Method 4,25%,0.6765969461760766,Sweden
2003,SE,12208.0,Method 4,25%,0.6888888888888889,Sweden
2004,SE,9383.0,Method 4,25%,0.7434330583639248,Sweden
2005,SE,12091.0,Method 4,25%,0.7340425531914894,Sweden
2006,SE,12264.0,Method 4,25%,0.7087778726128241,Sweden
2007,SE,12487.0,Method 4,25%,0.6923076923076923,Sweden
2008,SE,12558.0,Method 4,25%,0.6949152542372882,Sweden
2009,SE,12703.0,Method 4,25%,0.7434810677570713,Sweden
2010,SE,12986.0,Method 4,25%,0.7159998030942852,Sweden
2011,SE,13438.0,Method 4,25%,0.6966843528566943,Sweden
2012,SE,13842.0,Method 4,25%,0.7109817688386463,Sweden
2013,SE,14164.0,Method 4,25%,0.7190710538261175,Sweden
2014,SE,14684.0,Method 4,25%,0.6973118568802975,Sweden
2015,SE,15016.0,Method 4,25%,0.6888983791284298,Sweden
2016,SE,15483.0,Method 4,25%,0.6802308323004431,Sweden
2017,SE,15877.0,Method 4,25%,0.6724417741968838,Sweden
2018,SE,7257.0,Method 4,25%,0.6592844119565763,Sweden
2019,SE,7.0,Method 4,25%,0.6597347594104015,Sweden
1993,PT,1.0,Method 1,25%,0.24412041392285982,Portugal
1994,PT,3.0,Method 1,25%,0.2849963128402403,Portugal
1995,PT,3.0,Method 1,25%,0.28446419803492645,Portugal
1996,PT,4.0,Method 1,25%,0.3056567182505054,Portugal
1997,PT,1214.0,Method 1,25%,0.25158208473786114,Portugal
1998,PT,3875.0,Method 1,25%,0.23027512252907528,Portugal
1999,PT,5374.0,Method 1,25%,0.24559317188108465,Portugal
2000,PT,5510.0,Method 1,25%,0.24733495892499446,Portugal
2001,PT,5122.0,Method 1,25%,0.2541213563014131,Portugal
2002,PT,105.0,Method 1,25%,0.2652084757347915,Portugal
2003,PT,70.0,Method 1,25%,0.28543963126902033,Portugal
2004,PT,15.0,Method 1,25%,0.25853466386554624,Portugal
2005,PT,15.0,Method 1,25%,0.2565042904285936,Portugal
2006,PT,3.0,Method 1,25%,0.32231051143356054,Portugal
2008,PT,1.0,Method 1,25%,0.36880927422961823,Portugal
2009,PT,2.0,Method 1,25%,0.4673936464488764,Portugal
2010,PT,2.0,Method 1,25%,0.3606385242373528,Portugal
2011,PT,2.0,Method 1,25%,0.41254113613965027,Portugal
2012,PT,2.0,Method 1,25%,0.4261027748333314,Portugal
2013,PT,2.0,Method 1,25%,0.4065301796500057,Portugal
2014,PT,2.0,Method 1,25%,0.42305575279522495,Portugal
2015,PT,2.0,Method 1,25%,0.22808724398017735,Portugal
2016,PT,2.0,Method 1,25%,0.14034269936657462,Portugal
1993,PT,1.0,Method 2,25%,0.32017273288093767,Portugal
1994,PT,2.0,Method 2,25%,0.2976082740788623,Portugal
1995,PT,2.0,Method 2,25%,0.32209721112364975,Portugal
1996,PT,4.0,Method 2,25%,0.43785021551724135,Portugal
1997,PT,325.0,Method 2,25%,0.2623814541622761,Portugal
1998,PT,2128.0,Method 2,25%,0.2608706168565001,Portugal
1999,PT,3093.0,Method 2,25%,0.27654489586889724,Portugal
2000,PT,3530.0,Method 2,25%,0.2859326634659487,Portugal
2001,PT,3463.0,Method 2,25%,0.2927398041778003,Portugal
2002,PT,9891.0,Method 2,25%,0.36437794071568275,Portugal
2003,PT,11069.0,Method 2,25%,0.3741058655221745,Portugal
2004,PT,10839.0,Method 2,25%,0.3645106277314263,Portugal
2005,PT,25623.0,Method 2,25%,0.3758680974198215,Portugal
2006,PT,26490.0,Method 2,25%,0.3734551666971464,Portugal
2007,PT,26837.0,Method 2,25%,0.3688675141379477,Portugal
2008,PT,26038.0,Method 2,25%,0.37455120669206027,Portugal
2009,PT,25534.0,Method 2,25%,0.38379112597352083,Portugal
2010,PT,24306.0,Method 2,25%,0.3713799526175585,Portugal
2011,PT,23342.0,Method 2,25%,0.37374668513612164,Portugal
2012,PT,22972.0,Method 2,25%,0.3710630711492293,Portugal
2013,PT,22937.0,Method 2,25%,0.3574895042252913,Portugal
2014,PT,22890.0,Method 2,25%,0.347190303624871,Portugal
2015,PT,23409.0,Method 2,25%,0.3497516371067588,Portugal
2016,PT,23585.0,Method 2,25%,0.35468475141900585,Portugal
2017,PT,23555.0,Method 2,25%,0.35515638789472437,Portugal
2018,PT,442.0,Method 2,25%,0.3104190389260564,Portugal
1993,PT,1.0,Method 3,25%,0.5237134207870837,Portugal
1994,PT,2.0,Method 3,25%,0.5699703661929869,Portugal
1995,PT,3.0,Method 3,25%,0.5914622640073777,Portugal
1996,PT,4.0,Method 3,25%,0.6894586537807119,Portugal
1997,PT,1169.0,Method 3,25%,0.5736386076771633,Portugal
1998,PT,3844.0,Method 3,25%,0.5313065270495538,Portugal
1999,PT,5353.0,Method 3,25%,0.5606936416184971,Portugal
2000,PT,5863.0,Method 3,25%,0.5595609231424407,Portugal
2001,PT,5525.0,Method 3,25%,0.5714285714285714,Portugal
2002,PT,10488.0,Method 3,25%,0.6057135866558869,Portugal
2003,PT,11969.0,Method 3,25%,0.6220238095238095,Portugal
2004,PT,11571.0,Method 3,25%,0.6128829431825755,Portugal
2005,PT,26292.0,Method 3,25%,0.6159685378101801,Portugal
2006,PT,27105.0,Method 3,25%,0.6170968223053146,Portugal
2007,PT,27524.0,Method 3,25%,0.6105476673427992,Portugal
2008,PT,26685.0,Method 3,25%,0.6191068283079474,Portugal
2009,PT,26196.0,Method 3,25%,0.6318269747707015,Portugal
2010,PT,25012.0,Method 3,25%,0.6393156489514275,Portugal
2011,PT,23948.0,Method 3,25%,0.6572529329654331,Portugal
2012,PT,23457.0,Method 3,25%,0.6677089737959303,Portugal
2013,PT,23649.0,Method 3,25%,0.6393289563861381,Portugal
2014,PT,23670.0,Method 3,25%,0.6179836551473218,Portugal
2015,PT,24462.0,Method 3,25%,0.6168689929780033,Portugal
2016,PT,24703.0,Method 3,25%,0.6215569718712481,Portugal
2017,PT,25091.0,Method 3,25%,0.621488797683788,Portugal
2018,PT,467.0,Method 3,25%,0.5630427365257196,Portugal
1993,PT,1.0,Method 4,25%,0.6883289124668435,Portugal
1994,PT,3.0,Method 4,25%,0.8354167383551415,Portugal
1995,PT,3.0,Method 4,25%,0.6984205433198079,Portugal
1996,PT,4.0,Method 4,25%,0.9314354731736374,Portugal
1997,PT,1171.0,Method 4,25%,0.7255242657406651,Portugal
1998,PT,3817.0,Method 4,25%,0.6968325791855203,Portugal
1999,PT,5318.0,Method 4,25%,0.7368796247631235,Portugal
2000,PT,5844.0,Method 4,25%,0.7442567590822344,Portugal
2001,PT,5497.0,Method 4,25%,0.7472677595628415,Portugal
2002,PT,9888.0,Method 4,25%,0.7753740570319592,Portugal
2003,PT,11110.0,Method 4,25%,0.7844401927437642,Portugal
2004,PT,10837.0,Method 4,25%,0.7679360403955396,Portugal
2005,PT,25717.0,Method 4,25%,0.7628398791540786,Portugal
2006,PT,26606.0,Method 4,25%,0.7603707032035631,Portugal
2007,PT,27034.0,Method 4,25%,0.7408783361206998,Portugal
2008,PT,26194.0,Method 4,25%,0.7502331023367284,Portugal
2009,PT,25682.0,Method 4,25%,0.7573943618025156,Portugal
2010,PT,24555.0,Method 4,25%,0.7722141918334635,Portugal
2011,PT,23483.0,Method 4,25%,0.7891898192797466,Portugal
2012,PT,22963.0,Method 4,25%,0.7949472400188884,Portugal
2013,PT,23248.0,Method 4,25%,0.7597104620638391,Portugal
2014,PT,23281.0,Method 4,25%,0.7239774190353571,Portugal
2015,PT,24165.0,Method 4,25%,0.7148398063620829,Portugal
2016,PT,24425.0,Method 4,25%,0.7196842312644036,Portugal
2017,PT,24822.0,Method 4,25%,0.718759212764776,Portugal
2018,PT,464.0,Method 4,25%,0.6601510604442726,Portugal
1985,DE,1.0,Method 1,50%,0.387046636808455,Germany
1986,DE,1.0,Method 1,50%,0.4257112231341867,Germany
1987,DE,1.0,Method 1,50%,0.36518394570674045,Germany
1988,DE,2.0,Method 1,50%,0.30801301472026055,Germany
1989,DE,2.0,Method 1,50%,0.2858609911615523,Germany
1990,DE,2.0,Method 1,50%,0.19317172889434236,Germany
1991,DE,1.0,Method 1,50%,0.37265286201331116,Germany
1993,DE,2.0,Method 1,50%,0.4246852547981389,Germany
1994,DE,2.0,Method 1,50%,0.3975175508006227,Germany
1995,DE,2.0,Method 1,50%,0.3788797770960073,Germany
1996,DE,3.0,Method 1,50%,0.3886668546506718,Germany
1997,DE,3.0,Method 1,50%,0.39812480347266593,Germany
1998,DE,2.0,Method 1,50%,0.579346277698638,Germany
1999,DE,4.0,Method 1,50%,0.43754069341017365,Germany
2000,DE,8.0,Method 1,50%,0.3854794644988724,Germany
2001,DE,44.0,Method 1,50%,0.36350628232438265,Germany
2002,DE,102.0,Method 1,50%,0.3868965088526773,Germany
2003,DE,116.0,Method 1,50%,0.4223814910278017,Germany
2004,DE,142.0,Method 1,50%,0.41692023785168164,Germany
2005,DE,190.0,Method 1,50%,0.42231578654723323,Germany
2006,DE,245.0,Method 1,50%,0.4250281848928974,Germany
2007,DE,266.0,Method 1,50%,0.4209454307918542,Germany
2008,DE,252.0,Method 1,50%,0.43665463474447386,Germany
2009,DE,254.0,Method 1,50%,0.47066836186608485,Germany
2010,DE,235.0,Method 1,50%,0.4332659440315794,Germany
2011,DE,257.0,Method 1,50%,0.43864330133805884,Germany
2012,DE,241.0,Method 1,50%,0.44818304172274565,Germany
2013,DE,254.0,Method 1,50%,0.4541506711444838,Germany
2014,DE,240.0,Method 1,50%,0.4699031011062296,Germany
2015,DE,259.0,Method 1,50%,0.47570255995114585,Germany
2016,DE,240.0,Method 1,50%,0.47093244657098843,Germany
2017,DE,205.0,Method 1,50%,0.4567644515798876,Germany
2018,DE,32.0,Method 1,50%,0.40338553190256776,Germany
1987,DE,1.0,Method 2,50%,0.487536495199281,Germany
1988,DE,2.0,Method 2,50%,0.5074470277299411,Germany
1989,DE,2.0,Method 2,50%,0.4586349811935049,Germany
1990,DE,1.0,Method 2,50%,0.5452297531457061,Germany
1991,DE,1.0,Method 2,50%,0.5525777672403466,Germany
1993,DE,2.0,Method 2,50%,0.738069316486754,Germany
1994,DE,3.0,Method 2,50%,0.524106998013627,Germany
1995,DE,4.0,Method 2,50%,0.5584533169541441,Germany
1996,DE,19.0,Method 2,50%,0.4127799736495389,Germany
1997,DE,32.0,Method 2,50%,0.42054181202878516,Germany
1998,DE,64.0,Method 2,50%,0.4700228287382061,Germany
1999,DE,236.0,Method 2,50%,0.45941282981896736,Germany
2000,DE,548.0,Method 2,50%,0.4625772720428314,Germany
2001,DE,1417.0,Method 2,50%,0.48099301784328935,Germany
2002,DE,2711.0,Method 2,50%,0.4775,Germany
2003,DE,4172.0,Method 2,50%,0.4825781341398737,Germany
2004,DE,5475.0,Method 2,50%,0.47871928233746175,Germany
2005,DE,6844.0,Method 2,50%,0.46855377643363705,Germany
2006,DE,6797.0,Method 2,50%,0.44896030245746693,Germany
2007,DE,6080.0,Method 2,50%,0.4349498319011784,Germany
2008,DE,6532.0,Method 2,50%,0.4361326297385687,Germany
2009,DE,6931.0,Method 2,50%,0.46438525458989954,Germany
2010,DE,7352.0,Method 2,50%,0.4500494239906449,Germany
2011,DE,7612.0,Method 2,50%,0.4470399014806469,Germany
2012,DE,7769.0,Method 2,50%,0.45729467001754576,Germany
2013,DE,7832.0,Method 2,50%,0.4652009477720697,Germany
2014,DE,3758.0,Method 2,50%,0.4359861489567327,Germany
2015,DE,3288.0,Method 2,50%,0.4340211078391102,Germany
2016,DE,2967.0,Method 2,50%,0.43379853235225957,Germany
2017,DE,2101.0,Method 2,50%,0.43650333134965685,Germany
2018,DE,168.0,Method 2,50%,0.41121362546073004,Germany
1985,DE,1.0,Method 3,50%,1.0241254426254154,Germany
1986,DE,2.0,Method 3,50%,0.4615672656104427,Germany
1987,DE,5.0,Method 3,50%,0.531173924803895,Germany
1988,DE,6.0,Method 3,50%,0.7111597332104782,Germany
1989,DE,9.0,Method 3,50%,0.6525720241197052,Germany
1990,DE,18.0,Method 3,50%,0.6981173222368897,Germany
1991,DE,26.0,Method 3,50%,0.6999732601951694,Germany
1992,DE,86.0,Method 3,50%,0.6785753860709223,Germany
1993,DE,119.0,Method 3,50%,0.7397453932128185,Germany
1994,DE,201.0,Method 3,50%,0.7155688570783838,Germany
1995,DE,291.0,Method 3,50%,0.7404989695944001,Germany
1996,DE,385.0,Method 3,50%,0.7421546961325967,Germany
1997,DE,469.0,Method 3,50%,0.7457753294126405,Germany
1998,DE,641.0,Method 3,50%,0.7629351962287726,Germany
1999,DE,960.0,Method 3,50%,0.7549860853432282,Germany
2000,DE,1076.0,Method 3,50%,0.7774528538420536,Germany
2001,DE,1699.0,Method 3,50%,0.7902773099809138,Germany
2002,DE,3197.0,Method 3,50%,0.7952387857100435,Germany
2003,DE,4943.0,Method 3,50%,0.8076270092339177,Germany
2004,DE,6554.0,Method 3,50%,0.8028030932290995,Germany
2005,DE,9547.0,Method 3,50%,0.7944482997918112,Germany
2006,DE,10568.0,Method 3,50%,0.7752719127847074,Germany
2007,DE,9913.0,Method 3,50%,0.7553394281268235,Germany
2008,DE,10208.0,Method 3,50%,0.7606402790160258,Germany
2009,DE,10481.0,Method 3,50%,0.796359105995596,Germany
2010,DE,10871.0,Method 3,50%,0.7699198835066423,Germany
2011,DE,11181.0,Method 3,50%,0.7650192122748414,Germany
2012,DE,11318.0,Method 3,50%,0.7794894261158098,Germany
2013,DE,11426.0,Method 3,50%,0.7917513598310998,Germany
2014,DE,7410.0,Method 3,50%,0.7673907207527682,Germany
2015,DE,6979.0,Method 3,50%,0.7678007784946701,Germany
2016,DE,6363.0,Method 3,50%,0.7596738636536576,Germany
2017,DE,4653.0,Method 3,50%,0.7608064244925185,Germany
2018,DE,292.0,Method 3,50%,0.7604383113337138,Germany
1985,DE,1.0,Method 4,50%,1.4372390997408162,Germany
1986,DE,2.0,Method 4,50%,0.5134308631627541,Germany
1987,DE,5.0,Method 4,50%,0.6336210373477454,Germany
1988,DE,7.0,Method 4,50%,0.717948717948718,Germany
1989,DE,10.0,Method 4,50%,0.758051132928075,Germany
1990,DE,17.0,Method 4,50%,0.8088386389067758,Germany
1991,DE,26.0,Method 4,50%,0.8026478883012642,Germany
1992,DE,88.0,Method 4,50%,0.8117288290697586,Germany
1993,DE,123.0,Method 4,50%,0.8346572690462305,Germany
1994,DE,205.0,Method 4,50%,0.86388211868522,Germany
1995,DE,301.0,Method 4,50%,0.8584900969586475,Germany
1996,DE,393.0,Method 4,50%,0.8443078311384338,Germany
1997,DE,475.0,Method 4,50%,0.8510684692542521,Germany
1998,DE,659.0,Method 4,50%,0.8609055454123138,Germany
1999,DE,984.0,Method 4,50%,0.8609571871798786,Germany
2000,DE,1098.0,Method 4,50%,0.8766260012582727,Germany
2001,DE,1685.0,Method 4,50%,0.886731270367021,Germany
2002,DE,3161.0,Method 4,50%,0.8856295319709954,Germany
2003,DE,4907.0,Method 4,50%,0.8896736483195324,Germany
2004,DE,6519.0,Method 4,50%,0.8800723701214784,Germany
2005,DE,9490.0,Method 4,50%,0.8687054017458865,Germany
2006,DE,10509.0,Method 4,50%,0.847444417026098,Germany
2007,DE,9865.0,Method 4,50%,0.8273381294964028,Germany
2008,DE,10154.0,Method 4,50%,0.8353232475352204,Germany
2009,DE,10412.0,Method 4,50%,0.8772849687755739,Germany
2010,DE,10814.0,Method 4,50%,0.845639698968613,Germany
2011,DE,11131.0,Method 4,50%,0.8355633424314942,Germany
2012,DE,11263.0,Method 4,50%,0.8540854499720419,Germany
2013,DE,11376.0,Method 4,50%,0.8633424231945928,Germany
2014,DE,7376.0,Method 4,50%,0.8429257877253693,Germany
2015,DE,6941.0,Method 4,50%,0.8471717768546381,Germany
2016,DE,6328.0,Method 4,50%,0.8369921895674822,Germany
2017,DE,4639.0,Method 4,50%,0.8420301645936782,Germany
2018,DE,290.0,Method 4,50%,0.8349870013193081,Germany
1990,ES,2.0,Method 1,50%,0.4044345609615215,Spain
1991,ES,8.0,Method 1,50%,0.30514863821975,Spain
1992,ES,61.0,Method 1,50%,0.344783224678786,Spain
1993,ES,158.0,Method 1,50%,0.36368992521518073,Spain
1994,ES,258.0,Method 1,50%,0.3563532061679069,Spain
1995,ES,391.0,Method 1,50%,0.36746060768586913,Spain
1996,ES,604.0,Method 1,50%,0.3737749854086687,Spain
1997,ES,689.0,Method 1,50%,0.38208636150574093,Spain
1998,ES,706.0,Method 1,50%,0.3670618680779165,Spain
1999,ES,862.0,Method 1,50%,0.3628298511800526,Spain
2000,ES,2032.0,Method 1,50%,0.35492283189017004,Spain
2001,ES,26127.0,Method 1,50%,0.34554973821989526,Spain
2002,ES,760.0,Method 1,50%,0.3738562696289153,Spain
2003,ES,424.0,Method 1,50%,0.40013763047298945,Spain
2004,ES,213.0,Method 1,50%,0.405768371563436,Spain
2005,ES,91.0,Method 1,50%,0.40516824140906127,Spain
2006,ES,13.0,Method 1,50%,0.29263657957244654,Spain
2007,ES,7.0,Method 1,50%,0.33877987124329945,Spain
2008,ES,2.0,Method 1,50%,0.20707815619244463,Spain
2009,ES,2.0,Method 1,50%,0.120204731667397,Spain
2010,ES,4.0,Method 1,50%,0.2246495266247382,Spain
2011,ES,4.0,Method 1,50%,0.2688447072986543,Spain
2012,ES,4.0,Method 1,50%,0.32844437891894906,Spain
2013,ES,4.0,Method 1,50%,0.3434046748151406,Spain
2014,ES,5.0,Method 1,50%,0.31239997739890746,Spain
2015,ES,6.0,Method 1,50%,0.30369586814762983,Spain
2016,ES,2.0,Method 1,50%,0.44998498466705655,Spain
1987,ES,1.0,Method 2,50%,0.15754620755041185,Spain
1988,ES,1.0,Method 2,50%,0.16162857573660594,Spain
1989,ES,5.0,Method 2,50%,0.4647952842034923,Spain
1990,ES,102.0,Method 2,50%,0.40955422174730294,Spain
1991,ES,670.0,Method 2,50%,0.4724556117235841,Spain
1992,ES,2596.0,Method 2,50%,0.5535570610717213,Spain
1993,ES,6713.0,Method 2,50%,0.5691699604743083,Spain
1994,ES,23212.0,Method 2,50%,0.5098843929266756,Spain
1995,ES,30133.0,Method 2,50%,0.5167652859960552,Spain
1996,ES,37277.0,Method 2,50%,0.526097445895539,Spain
1997,ES,38843.0,Method 2,50%,0.5224719101123596,Spain
1998,ES,41991.0,Method 2,50%,0.5210884353741496,Spain
1999,ES,44902.0,Method 2,50%,0.5242146381578947,Spain
2000,ES,47552.0,Method 2,50%,0.5335454372935585,Spain
2001,ES,56328.0,Method 2,50%,0.5527028339987416,Spain
2002,ES,59559.0,Method 2,50%,0.5593382733601713,Spain
2003,ES,36607.0,Method 2,50%,0.5728234142615006,Spain
2004,ES,38988.0,Method 2,50%,0.5685877595256611,Spain
2005,ES,64516.0,Method 2,50%,0.560124640832492,Spain
2006,ES,65878.0,Method 2,50%,0.5571860776444777,Spain
2007,ES,62291.0,Method 2,50%,0.5450114988335119,Spain
2008,ES,62049.0,Method 2,50%,0.5828626971869405,Spain
2009,ES,60782.0,Method 2,50%,0.6077867016189887,Spain
2010,ES,58922.0,Method 2,50%,0.6008913229014812,Spain
2011,ES,57268.0,Method 2,50%,0.6073829931639765,Spain
2012,ES,55494.0,Method 2,50%,0.6071033920023219,Spain
2013,ES,54376.0,Method 2,50%,0.5889869890247903,Spain
2014,ES,54577.0,Method 2,50%,0.5720173326913818,Spain
2015,ES,56022.0,Method 2,50%,0.5622298357772184,Spain
2016,ES,57505.0,Method 2,50%,0.5654526663910707,Spain
2017,ES,54322.0,Method 2,50%,0.5656189499946791,Spain
2018,ES,428.0,Method 2,50%,0.4024577819188534,Spain
1987,ES,1.0,Method 3,50%,0.20361470148752525,Spain
1988,ES,1.0,Method 3,50%,0.24811564002551684,Spain
1989,ES,5.0,Method 3,50%,0.6775304766807317,Spain
1990,ES,110.0,Method 3,50%,0.6623004443902069,Spain
1991,ES,787.0,Method 3,50%,0.7184185149469624,Spain
1992,ES,3003.0,Method 3,50%,0.8046686396105667,Spain
1993,ES,7417.0,Method 3,50%,0.8259784350622882,Spain
1994,ES,24119.0,Method 3,50%,0.7561141301279309,Spain
1995,ES,31069.0,Method 3,50%,0.7560165975103734,Spain
1996,ES,38372.0,Method 3,50%,0.7666434264836902,Spain
1997,ES,40254.0,Method 3,50%,0.7607109300420183,Spain
1998,ES,43811.0,Method 3,50%,0.7577388963660835,Spain
1999,ES,47870.0,Method 3,50%,0.7623222802517745,Spain
2000,ES,51535.0,Method 3,50%,0.7717508853521218,Spain
2001,ES,59329.0,Method 3,50%,0.7858807858807859,Spain
2002,ES,64805.0,Method 3,50%,0.7951482479784366,Spain
2003,ES,65382.0,Method 3,50%,0.8012053834450998,Spain
2004,ES,64397.0,Method 3,50%,0.8034136432883823,Spain
2005,ES,65138.0,Method 3,50%,0.8061057040280282,Spain
2006,ES,66273.0,Method 3,50%,0.8017343467655565,Spain
2007,ES,62507.0,Method 3,50%,0.7879086945460606,Spain
2008,ES,62459.0,Method 3,50%,0.8220193758661825,Spain
2009,ES,60862.0,Method 3,50%,0.8521072856106873,Spain
2010,ES,58778.0,Method 3,50%,0.850136787909616,Spain
2011,ES,56924.0,Method 3,50%,0.8626196054199418,Spain
2012,ES,54966.0,Method 3,50%,0.8731631307919914,Spain
2013,ES,53884.0,Method 3,50%,0.8572543122083873,Spain
2014,ES,54467.0,Method 3,50%,0.8353210767780855,Spain
2015,ES,56113.0,Method 3,50%,0.824001605458559,Spain
2016,ES,57698.0,Method 3,50%,0.8227238029195942,Spain
2017,ES,54502.0,Method 3,50%,0.8203545213342556,Spain
2018,ES,429.0,Method 3,50%,0.6595298154217288,Spain
1987,ES,1.0,Method 4,50%,0.28765506325543,Spain
1988,ES,1.0,Method 4,50%,0.3482485424132759,Spain
1989,ES,5.0,Method 4,50%,0.7372505955220383,Spain
1990,ES,110.0,Method 4,50%,0.7413219095325758,Spain
1991,ES,791.0,Method 4,50%,0.7834035453206223,Spain
1992,ES,3021.0,Method 4,50%,0.8768971332209107,Spain
1993,ES,7472.0,Method 4,50%,0.8976536168006222,Spain
1994,ES,24163.0,Method 4,50%,0.8315508021390374,Spain
1995,ES,31253.0,Method 4,50%,0.8308501007505183,Spain
1996,ES,38835.0,Method 4,50%,0.8431516936671576,Spain
1997,ES,40618.0,Method 4,50%,0.8423663037493562,Spain
1998,ES,44136.0,Method 4,50%,0.8422090684106396,Spain
1999,ES,48064.0,Method 4,50%,0.8511989911727617,Spain
2000,ES,51571.0,Method 4,50%,0.8620855916302144,Spain
2001,ES,60185.0,Method 4,50%,0.8760736196319019,Spain
2002,ES,65220.0,Method 4,50%,0.8865331356546953,Spain
2003,ES,65120.0,Method 4,50%,0.8917493799701812,Spain
2004,ES,64015.0,Method 4,50%,0.8963445167751627,Spain
2005,ES,64657.0,Method 4,50%,0.8993327870771392,Spain
2006,ES,65845.0,Method 4,50%,0.8934313275149288,Spain
2007,ES,62015.0,Method 4,50%,0.8783373786407767,Spain
2008,ES,61856.0,Method 4,50%,0.9059113610453864,Spain
2009,ES,59852.0,Method 4,50%,0.9349249359612851,Spain
2010,ES,57820.0,Method 4,50%,0.9343196873815498,Spain
2011,ES,55992.0,Method 4,50%,0.9427039016491604,Spain
2012,ES,54027.0,Method 4,50%,0.9469801127715354,Spain
2013,ES,53014.0,Method 4,50%,0.9314708537094536,Spain
2014,ES,53782.0,Method 4,50%,0.9093384431717055,Spain
2015,ES,55493.0,Method 4,50%,0.8958571366445139,Spain
2016,ES,57192.0,Method 4,50%,0.8922247421732399,Spain
2017,ES,54072.0,Method 4,50%,0.8885646252153572,Spain
2018,ES,420.0,Method 4,50%,0.8033921782244349,Spain
1992,FR,1.0,Method 1,50%,1.118207521539562,France
1993,FR,1.0,Method 1,50%,0.725948850676892,France
1994,FR,1.0,Method 1,50%,0.4566139069406424,France
1997,FR,1.0,Method 1,50%,0.4564210019193443,France
1998,FR,1.0,Method 1,50%,0.41930739422128804,France
1999,FR,4.0,Method 1,50%,0.3772373491459837,France
2000,FR,4.0,Method 1,50%,0.44534503815229154,France
